#v110,,,,新增,新增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,使用类型ID,掉落货币数值,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#物品编号,类型,图标编号,名字,背包名称,角色,颜色,装备类别,装备类别2,最小物防,最大物防,最小魔防,最大魔防,最小物理攻击,最大物理攻击,最小魔法攻击,最大魔法攻击,最小道术攻击,最大道术攻击,幸运,准确,闪避,HP上限,MP上限,HP上限百分比,MP上限百分比,暴击率,暴击力,掉落守护,等级限制,出售价格,转生等级限制,品质,职业,性别,帮会捐献值,摧毁提示,装备内功,回收金币,回收经验,回收朱雀,回收元宝,是否可使用,能否摧毁,能否存入仓库,能否推送,背包是否显示使用标志,限定次数用完之后是否显示推送,功能配置,功能参数,物品描述,获取途径,绑定类型,一键使用,礼包id,特殊属性表id,外观资源,贵重物品,物防附加值,魔防附加值,物理攻击附加值,魔法攻击附加值,道术攻击附加值,准确附加值,闪避附加值,HP上限附加最大值,MP上限附加最大值,暴击几率附加最大值,暴击力附加最大值,韧性附加最大值,附加值最小个数,附加值最大个数,物品爆率权重,装备套装ID,套装属性描述,触发BUFF ID,装备种类,神装动画名称,非消耗类道具使用功能ID,掉落是否公告,无极属性特殊属性表ID
#type_id,sub_type,icon_id,name,name,0,color,equip_type,equip_type2,ac(物防),ac2,mac魔防,mac2,dc（战攻）,dc2,mc（魔法攻击）,mc2,sc（道术攻击）,sc2,luck,accuracy,dodge,max_hp,max_mp,max_hp_pres,max_mp_pres,baoji_prob,baoji_pres,drop_luck,needlevel,price,need_zslevel,equip_level,job,gender,equip_contribute,destory_show,add_power,recycle_money,recycle_exp,recycle_xuefu,,can_use,can_destroy,can_depot,can_push,bag_show,times_limit,func_id,func_params,desp,source,bind_type,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12111116,1,11104098,尊★创世★梵天法带II,元·10重II,0,7,10,0,2712,3248,3556,4524,0,0,4368,7884,0,0,0,332,385,18250,0,0,0,0,0,0,80,0,10,6,101,0,0,1,0,0,0,0,4056000,0,0,1,1,0,0,0,0,null,创世合成,0,0,0,0,0,1,141,141,0,0,0,0,0,2450,3677,0,0,30,0,5,25,7|3,【继承】等级2：继承基础装备约4倍的白色基础属性<br>【天佑】等级2：该装备的掉落几率变为原来的25%,0,9,cstz_yd,,1,
12111117,1,11104099,尊★创世★梵天法靴II,元·10重II,0,7,9,0,2712,3248,3556,4524,0,0,4368,7884,0,0,0,332,385,18250,0,0,0,0,0,0,80,0,10,6,101,0,0,1,0,0,0,0,4056000,0,0,1,1,0,0,0,0,null,创世合成,0,0,0,0,0,1,100,100,0,0,0,0,60,2450,3677,0,0,0,0,5,25,7|3,【继承】等级2：继承基础装备约4倍的白色基础属性<br>【天佑】等级2：该装备的掉落几率变为原来的25%,0,9,cstz_xz,,1,
12111118,1,12105091,尊★创世★封诰魅II,元·11重II,0,7,1,0,0,0,0,0,0,0,21852,39448,0,0,0,768,0,40555,0,0,0,160,960,0,80,0,11,6,101,0,0,1,0,0,0,0,4290000,0,0,1,1,0,0,0,0,null,创世合成,0,0,0,0,610092,1,0,0,0,1365,0,187,0,0,0,62,1883,93,0,5,25,5|1,【继承】等级2：继承基础装备约4倍的白色基础属性<br>【天佑】等级2：该装备的掉落几率变为原来的25%<br>【天启】等级2：使用技能时14%概率获得增伤效果（每层提升5%，持续10S，最多叠加5层）,31402,9,cs_wuqi_zhang2,,1,
12111119,1,11104092,尊★创世★封诰法袍II(男),元·11重II,0,7,3,0,6516,7800,8536,10868,0,0,10488,18932,0,0,0,456,528,30415,0,0,0,0,0,0,80,0,11,6,101,200,0,1,0,0,0,0,4251000,0,0,1,1,0,0,0,0,null,创世合成,0,0,0,0,610095,1,595,595,0,0,0,0,0,6906,10359,0,0,85,0,5,25,5|1,【继承】等级2：继承基础装备约4倍的白色基础属性<br>【天佑】等级2：该装备的掉落几率变为原来的25%<br>【天启】等级2：受到伤害14%概率获得减伤<br>（每层提升5%，持续10S，最多叠加5层）,31302,9,cstz_sy,,1,
12111120,1,11104092,尊★创世★封诰法衣II(女),元·11重II,0,7,3,0,6516,7800,8536,10868,0,0,10488,18932,0,0,0,456,528,30415,0,0,0,0,0,0,80,0,11,6,101,201,0,1,0,0,0,0,4251000,0,0,1,1,0,0,0,0,null,创世合成,0,0,0,0,610095,1,636,635,0,0,0,0,0,6906,10359,0,0,85,0,5,25,5|1,【继承】等级2：继承基础装备约4倍的白色基础属性<br>【天佑】等级2：该装备的掉落几率变为原来的25%<br>【天启】等级2：受到伤害14%概率获得减伤<br>（每层提升5%，持续10S，最多叠加5层）,31302,9,cstz_sy,,1,
12111121,1,11104094,尊★创世★封诰法冠II,元·12重II,0,7,2,0,4888,5848,6400,8152,0,0,7864,14196,0,0,0,380,440,20275,0,0,0,0,0,0,80,0,12,6,101,0,0,1,0,0,0,0,4212000,0,0,1,1,0,0,0,0,null,创世合成,0,0,0,0,0,1,330,330,0,0,0,0,0,6431,9645,0,0,79,0,5,25,6|2,【继承】等级2：继承基础装备约4倍的白色基础属性<br>【天佑】等级2：该装备的掉落几率变为原来的25%,0,9,cstz_tk,,1,
12111122,1,11104095,尊★创世★封诰法链II,元·12重II,0,7,4,0,0,0,0,0,0,0,14200,25636,0,0,0,380,440,20275,0,0,0,0,0,0,80,0,12,6,101,0,0,1,0,0,0,0,4212000,0,0,1,1,0,0,0,0,null,创世合成,0,0,0,0,0,1,131,131,0,0,0,0,0,6431,9645,0,0,79,0,5,25,6|2,【继承】等级2：继承基础装备约4倍的白色基础属性<br>【天佑】等级2：该装备的掉落几率变为原来的25%,0,9,cstzx_xl,,1,
12111123,1,11104096,尊★创世★封诰法镯II,元·12重II,0,7,5,6,4480,5364,5864,7472,0,0,7208,13012,0,0,0,380,440,20275,0,0,0,0,0,0,80,0,12,6,101,0,0,1,0,0,0,0,4212000,0,0,1,1,0,0,0,0,null,创世合成,0,0,0,0,0,1,0,0,0,668,0,158,158,0,0,53,1607,0,0,5,25,8|4,【继承】等级2：继承基础装备约4倍的白色基础属性<br>【天佑】等级2：该装备的掉落几率变为原来的25%,0,9,cstz_sz,,1,
12111124,1,11104097,尊★创世★封诰法戒II,元·12重II,0,7,7,8,5296,6336,6936,8828,0,0,8520,15380,0,0,0,380,440,20275,0,0,0,0,0,0,80,0,12,6,101,0,0,1,0,0,0,0,4212000,0,0,1,1,0,0,0,0,null,创世合成,0,0,0,0,0,1,0,0,0,334,0,158,158,0,0,53,1607,0,0,5,25,8|4,【继承】等级2：继承基础装备约4倍的白色基础属性<br>【天佑】等级2：该装备的掉落几率变为原来的25%,0,9,cstz_jz,,1,
12111125,1,11104098,尊★创世★封诰法带II,元·12重II,0,7,10,0,4072,4876,5332,6792,0,0,6552,11832,0,0,0,380,440,20275,0,0,0,0,0,0,80,0,12,6,101,0,0,1,0,0,0,0,4212000,0,0,1,1,0,0,0,0,null,创世合成,0,0,0,0,0,1,231,231,0,0,0,0,0,4017,6027,0,0,49,0,5,25,7|3,【继承】等级2：继承基础装备约4倍的白色基础属性<br>【天佑】等级2：该装备的掉落几率变为原来的25%,0,9,cstz_yd,,1,
12111126,1,11104099,尊★创世★封诰法靴II,元·12重II,0,7,9,0,4072,4876,5332,6792,0,0,6552,11832,0,0,0,380,440,20275,0,0,0,0,0,0,80,0,12,6,101,0,0,1,0,0,0,0,4212000,0,0,1,1,0,0,0,0,null,创世合成,0,0,0,0,0,1,165,165,0,0,0,0,97,4017,6027,0,0,0,0,5,25,7|3,【继承】等级2：继承基础装备约4倍的白色基础属性<br>【天佑】等级2：该装备的掉落几率变为原来的25%,0,9,cstz_xz,,1,
12111127,1,12105091,尊★创世★涅槃魅II,元·13重II,0,7,1,0,0,0,0,0,0,0,32776,59172,0,0,0,864,0,44598,0,0,0,180,1080,0,80,0,13,6,101,0,0,1,0,0,0,0,4446000,0,0,1,1,0,0,0,0,null,创世合成,0,0,0,0,610092,1,0,0,0,2317,0,308,0,0,0,103,3084,154,0,5,25,5|1,【继承】等级2：继承基础装备约4倍的白色基础属性<br>【天佑】等级2：该装备的掉落几率变为原来的25%<br>【天启】等级2：使用技能时14%概率获得增伤效果（每层提升5%，持续10S，最多叠加5层）,31402,9,cs_wuqi_zhang2,,1,
12111128,1,11104092,尊★创世★涅槃法袍II(男),元·13重II,0,7,3,0,9780,11704,12804,16304,0,0,15732,28400,0,0,0,513,594,33451,0,0,0,0,0,0,80,0,13,6,101,200,0,1,0,0,0,0,4407000,0,0,1,1,0,0,0,0,null,创世合成,0,0,0,0,610095,1,1002,1002,0,0,0,0,0,11318,16977,0,0,141,0,5,25,5|1,【继承】等级2：继承基础装备约4倍的白色基础属性<br>【天佑】等级2：该装备的掉落几率变为原来的25%<br>【天启】等级2：受到伤害14%概率获得减伤<br>（每层提升5%，持续10S，最多叠加5层）,31302,9,cstz_sy,,1,
12111129,1,11104092,尊★创世★涅槃法衣II(女),元·13重II,0,7,3,0,9780,11704,12804,16304,0,0,15732,28400,0,0,0,513,594,33451,0,0,0,0,0,0,80,0,13,6,101,201,0,1,0,0,0,0,4407000,0,0,1,1,0,0,0,0,null,创世合成,0,0,0,0,610095,1,1071,1071,0,0,0,0,0,11318,16977,0,0,141,0,5,25,5|1,【继承】等级2：继承基础装备约4倍的白色基础属性<br>【天佑】等级2：该装备的掉落几率变为原来的25%<br>【天启】等级2：受到伤害14%概率获得减伤<br>（每层提升5%，持续10S，最多叠加5层）,31302,9,cstz_sy,,1,
12111130,1,11104094,尊★创世★涅槃法冠II,元·14重II,0,7,2,0,7332,8776,9600,12228,0,0,11800,21300,0,0,0,427,495,22298,0,0,0,0,0,0,80,0,14,6,101,0,0,1,0,0,0,0,4368000,0,0,1,1,0,0,0,0,null,创世合成,0,0,0,0,0,1,525,525,0,0,0,0,0,10537,15805,0,0,131,0,5,25,6|2,【继承】等级2：继承基础装备约4倍的白色基础属性<br>【天佑】等级2：该装备的掉落几率变为原来的25%,0,9,cstz_tk,,1,
12111131,1,11104095,尊★创世★涅槃法链II,元·14重II,0,7,4,0,0,0,0,0,0,0,21304,38460,0,0,0,427,495,22298,0,0,0,0,0,0,80,0,14,6,101,0,0,1,0,0,0,0,4368000,0,0,1,1,0,0,0,0,null,创世合成,0,0,0,0,0,1,210,209,0,0,0,0,0,10537,15805,0,0,131,0,5,25,6|2,【继承】等级2：继承基础装备约4倍的白色基础属性<br>【天佑】等级2：该装备的掉落几率变为原来的25%,0,9,cstzx_xl,,1,
12111132,1,11104096,尊★创世★涅槃法镯II,元·14重II,0,7,5,6,6720,8048,8804,11208,0,0,10816,19524,0,0,0,427,495,22298,0,0,0,0,0,0,80,0,14,6,101,0,0,1,0,0,0,0,4368000,0,0,1,1,0,0,0,0,null,创世合成,0,0,0,0,0,1,0,0,0,1074,0,262,262,0,0,87,2632,0,0,5,25,8|4,【继承】等级2：继承基础装备约4倍的白色基础属性<br>【天佑】等级2：该装备的掉落几率变为原来的25%,0,9,cstz_sz,,1,
12111133,1,11104097,尊★创世★涅槃法戒II,元·14重II,0,7,7,8,7944,9508,10404,13244,0,0,12780,23072,0,0,0,427,495,22298,0,0,0,0,0,0,80,0,14,6,101,0,0,1,0,0,0,0,4368000,0,0,1,1,0,0,0,0,null,创世合成,0,0,0,0,0,1,0,0,0,536,0,262,262,0,0,87,2632,0,0,5,25,8|4,【继承】等级2：继承基础装备约4倍的白色基础属性<br>【天佑】等级2：该装备的掉落几率变为原来的25%,0,9,cstz_jz,,1,
12111134,1,11104098,尊★创世★涅槃法带II,元·14重II,0,7,10,0,6112,7316,8004,10188,0,0,9832,17748,0,0,0,427,495,22298,0,0,0,0,0,0,80,0,14,6,101,0,0,1,0,0,0,0,4368000,0,0,1,1,0,0,0,0,null,创世合成,0,0,0,0,0,1,367,367,0,0,0,0,0,6583,9878,0,0,82,0,5,25,7|3,【继承】等级2：继承基础装备约4倍的白色基础属性<br>【天佑】等级2：该装备的掉落几率变为原来的25%,0,9,cstz_yd,,1,
12111135,1,11104099,尊★创世★涅槃法靴II,元·14重II,0,7,9,0,6112,7316,8004,10188,0,0,9832,17748,0,0,0,427,495,22298,0,0,0,0,0,0,80,0,14,6,101,0,0,1,0,0,0,0,4368000,0,0,1,1,0,0,0,0,null,创世合成,0,0,0,0,0,1,262,262,0,0,0,0,164,6583,9878,0,0,0,0,5,25,7|3,【继承】等级2：继承基础装备约4倍的白色基础属性<br>【天佑】等级2：该装备的掉落几率变为原来的25%,0,9,cstz_xz,,1,
12112091,1,12105091,尊★创世★溯流墨霜Ⅲ,元·5重III,0,7,1,0,0,0,0,0,0,0,12952,23376,0,0,0,480,0,28455,0,0,0,100,600,0,80,0,5,6,101,0,0,1,0,0,0,0,12421500,0,0,1,1,0,0,0,0,null,创世合成,0,0,0,0,610092,1,0,0,0,299,0,40,0,0,0,14,426,20,0,4,13,9|5|1,【继承】等级3：继承基础装备约8倍的白色基础属性<br>【天佑】等级3：该装备的掉落几率变为原来的13%<br>【天启】等级3：使用技能时20%概率获得增伤效果（每层提升5%，持续10S，最多叠加5层）,31403,12,cs_wuqi_zhang2,,1,
12112092,1,11104092,尊★创世★溯流甲Ⅲ(男),元·5重III,0,7,3,0,3856,4616,5048,6432,0,0,6208,11208,0,0,0,285,330,21340,0,0,0,0,0,0,80,0,5,6,101,200,0,1,0,0,0,0,12294750,0,0,1,1,0,0,0,0,null,创世合成,0,0,0,0,610095,1,131,131,0,0,0,0,0,1569,2352,0,0,19,0,4,13,9|5|1,【继承】等级3：继承基础装备约8倍的白色基础属性<br>【天佑】等级3：该装备的掉落几率变为原来的13%<br>【天启】等级3：受到伤害20%概率获得减伤<br>（每层提升5%，持续10S，最多叠加5层）,31303,12,cstz_sy,,1,
12112093,1,11104092,尊★创世★溯流衣Ⅲ(女),元·5重III,0,7,3,0,3856,4616,5048,6432,0,0,6208,11208,0,0,0,285,330,21340,0,0,0,0,0,0,80,0,5,6,101,201,0,1,0,0,0,0,12294750,0,0,1,1,0,0,0,0,null,创世合成,0,0,0,0,610095,1,139,139,0,0,0,0,0,1569,2352,0,0,19,0,4,13,9|5|1,【继承】等级3：继承基础装备约8倍的白色基础属性<br>【天佑】等级3：该装备的掉落几率变为原来的13%<br>【天启】等级3：受到伤害20%概率获得减伤<br>（每层提升5%，持续10S，最多叠加5层）,31303,12,cstz_sy,,1,
12112094,1,11104094,尊★创世★溯流盔III,元·6重III,0,7,2,0,2888,3464,3784,4824,0,0,4656,8400,0,0,0,237,275,14226,0,0,0,0,0,0,80,0,6,6,101,0,0,1,0,0,0,0,12168000,0,0,1,1,0,0,0,0,null,创世合成,0,0,0,0,0,1,76,76,0,0,0,0,0,1460,2191,0,0,18,0,4,13,10|6|2,【继承】等级3：继承基础装备约8倍的白色基础属性<br>【天佑】等级3：该装备的掉落几率变为原来的13%,0,12,cstz_tk,,1,
12112095,1,11104095,尊★创世★溯流链III,元·6重III,0,7,4,0,0,0,0,0,0,0,8408,15184,0,0,0,237,275,14226,0,0,0,0,0,0,80,0,6,6,101,0,0,1,0,0,0,0,12168000,0,0,1,1,0,0,0,0,null,创世合成,0,0,0,0,0,1,30,30,0,0,0,0,0,1460,2191,0,0,18,0,4,13,10|6|2,【继承】等级3：继承基础装备约8倍的白色基础属性<br>【天佑】等级3：该装备的掉落几率变为原来的13%,0,12,cstzx_xl,,1,
12112096,1,11104096,尊★创世★溯流腕III,元·6重III,0,7,5,6,2648,3176,3464,4424,0,0,4264,7704,0,0,0,237,275,14226,0,0,0,0,0,0,80,0,6,6,101,0,0,1,0,0,0,0,12168000,0,0,1,1,0,0,0,0,null,创世合成,0,0,0,0,0,1,0,0,0,154,0,34,34,0,0,12,362,0,0,4,13,12|8||4,【继承】等级3：继承基础装备约8倍的白色基础属性<br>【天佑】等级3：该装备的掉落几率变为原来的13%,0,12,cstz_sz,,1,
12112097,1,11104097,尊★创世★溯流戒III,元·6重III,0,7,7,8,3128,3752,4096,5224,0,0,5040,9104,0,0,0,237,275,14226,0,0,0,0,0,0,80,0,6,6,101,0,0,1,0,0,0,0,12168000,0,0,1,1,0,0,0,0,null,创世合成,0,0,0,0,0,1,0,0,0,77,0,34,34,0,0,12,362,0,0,4,13,12|8||4,【继承】等级3：继承基础装备约8倍的白色基础属性<br>【天佑】等级3：该装备的掉落几率变为原来的13%,0,12,cstz_jz,,1,
12112098,1,11104098,尊★创世★溯流腰III,元·6重III,0,7,10,0,2408,2880,3152,4016,0,0,3880,7008,0,0,0,237,275,14226,0,0,0,0,0,0,80,0,6,6,101,0,0,1,0,0,0,0,12168000,0,0,1,1,0,0,0,0,null,创世合成,0,0,0,0,0,1,53,53,0,0,0,0,0,912,1368,0,0,10,0,4,13,11|7|3,【继承】等级3：继承基础装备约8倍的白色基础属性<br>【天佑】等级3：该装备的掉落几率变为原来的13%,0,12,cstz_yd,,1,
12112099,1,11104099,尊★创世★溯流靴III,元·6重III,0,7,9,0,2408,2880,3152,4016,0,0,3880,7008,0,0,0,237,275,14226,0,0,0,0,0,0,80,0,6,6,101,0,0,1,0,0,0,0,12168000,0,0,1,1,0,0,0,0,null,创世合成,0,0,0,0,0,1,37,37,0,0,0,0,20,912,1368,0,0,0,0,4,13,11|7|3,【继承】等级3：继承基础装备约8倍的白色基础属性<br>【天佑】等级3：该装备的掉落几率变为原来的13%,0,12,cstz_xz,,1,
12112100,1,12105091,尊★创世★天伤青岚III,元·7重III,0,7,1,0,0,0,0,0,0,0,19424,35056,0,0,0,576,0,32501,0,0,0,120,720,0,80,0,7,6,101,0,0,1,0,0,0,0,12928500,0,0,1,1,0,0,0,0,null,创世合成,0,0,0,0,610092,1,0,0,0,497,0,69,0,0,0,23,699,34,0,5,13,9|5|1,【继承】等级3：继承基础装备约8倍的白色基础属性<br>【天佑】等级3：该装备的掉落几率变为原来的13%<br>【天启】等级3：使用技能时20%概率获得增伤效果（每层提升5%，持续10S，最多叠加5层）,31403,12,cs_wuqi_zhang2,,1,
12112101,1,11104092,尊★创世★天伤铠III(男),元·7重III,0,7,3,0,5784,6928,7576,9656,0,0,9312,16816,0,0,0,342,396,24374,0,0,0,0,0,0,80,0,7,6,101,200,0,1,0,0,0,0,12801750,0,0,1,1,0,0,0,0,null,创世合成,0,0,0,0,610095,1,218,217,0,0,0,0,0,2571,3856,0,0,31,0,5,13,9|5|1,【继承】等级3：继承基础装备约8倍的白色基础属性<br>【天佑】等级3：该装备的掉落几率变为原来的13%<br>【天启】等级3：受到伤害20%概率获得减伤<br>（每层提升5%，持续10S，最多叠加5层）,31303,12,cstz_sy,,1,
12112102,1,11104092,尊★创世★天伤衣III(女),元·7重III,0,7,3,0,5784,6928,7576,9656,0,0,9312,16816,0,0,0,342,396,24374,0,0,0,0,0,0,80,0,7,6,101,201,0,1,0,0,0,0,12801750,0,0,1,1,0,0,0,0,null,创世合成,0,0,0,0,610095,1,232,232,0,0,0,0,0,2571,3856,0,0,31,0,5,13,9|5|1,【继承】等级3：继承基础装备约8倍的白色基础属性<br>【天佑】等级3：该装备的掉落几率变为原来的13%<br>【天启】等级3：受到伤害20%概率获得减伤<br>（每层提升5%，持续10S，最多叠加5层）,31303,12,cstz_sy,,1,
12112103,1,11104094,尊★创世★天伤盔III,元·8重III,0,7,2,0,4336,5192,5680,7232,0,0,6984,12608,0,0,0,285,330,16247,0,0,0,0,0,0,80,0,8,6,101,0,0,1,0,0,0,0,12675000,0,0,1,1,0,0,0,0,null,创世合成,0,0,0,0,0,1,124,124,0,0,0,0,0,2393,3591,0,0,29,0,5,13,10|6|2,【继承】等级3：继承基础装备约8倍的白色基础属性<br>【天佑】等级3：该装备的掉落几率变为原来的13%,0,12,cstz_tk,,1,
12112104,1,11104095,尊★创世★天伤链III,元·8重III,0,7,4,0,0,0,0,0,0,0,12616,22776,0,0,0,285,330,16247,0,0,0,0,0,0,80,0,8,6,101,0,0,1,0,0,0,0,12675000,0,0,1,1,0,0,0,0,null,创世合成,0,0,0,0,0,1,49,49,0,0,0,0,0,2393,3591,0,0,29,0,5,13,10|6|2,【继承】等级3：继承基础装备约8倍的白色基础属性<br>【天佑】等级3：该装备的掉落几率变为原来的13%,0,12,cstzx_xl,,1,
12112105,1,11104096,尊★创世★天伤镯III,元·8重III,0,7,5,6,3976,4760,5216,6640,0,0,6408,11560,0,0,0,285,330,16247,0,0,0,0,0,0,80,0,8,6,101,0,0,1,0,0,0,0,12675000,0,0,1,1,0,0,0,0,null,创世合成,0,0,0,0,0,1,0,0,0,252,0,57,57,0,0,20,596,0,0,5,13,12|8||4,【继承】等级3：继承基础装备约8倍的白色基础属性<br>【天佑】等级3：该装备的掉落几率变为原来的13%,0,12,cstz_sz,,1,
12112106,1,11104097,尊★创世★天伤戒III,元·8重III,0,7,7,8,4704,5632,6160,7840,0,0,7568,13672,0,0,0,285,330,16247,0,0,0,0,0,0,80,0,8,6,101,0,0,1,0,0,0,0,12675000,0,0,1,1,0,0,0,0,null,创世合成,0,0,0,0,0,1,0,0,0,126,0,57,57,0,0,20,596,0,0,5,13,12|8||4,【继承】等级3：继承基础装备约8倍的白色基础属性<br>【天佑】等级3：该装备的掉落几率变为原来的13%,0,12,cstz_jz,,1,
12112107,1,11104098,尊★创世★天伤带III,元·8重III,0,7,10,0,3608,4328,4728,6032,0,0,5816,10512,0,0,0,285,330,16247,0,0,0,0,0,0,80,0,8,6,101,0,0,1,0,0,0,0,12675000,0,0,1,1,0,0,0,0,null,创世合成,0,0,0,0,0,1,87,87,0,0,0,0,0,1494,2243,0,0,18,0,5,13,11|7|3,【继承】等级3：继承基础装备约8倍的白色基础属性<br>【天佑】等级3：该装备的掉落几率变为原来的13%,0,12,cstz_yd,,1,
12112108,1,11104099,尊★创世★天伤靴III,元·8重III,0,7,9,0,3608,4328,4728,6032,0,0,5816,10512,0,0,0,285,330,16247,0,0,0,0,0,0,80,0,8,6,101,0,0,1,0,0,0,0,12675000,0,0,1,1,0,0,0,0,null,创世合成,0,0,0,0,0,1,61,61,0,0,0,0,34,1494,2243,0,0,0,0,5,13,11|7|3,【继承】等级3：继承基础装备约8倍的白色基础属性<br>【天佑】等级3：该装备的掉落几率变为原来的13%,0,12,cstz_xz,,1,
12112109,1,12105091,尊★创世★梵天冥III,元·9重III,0,7,1,0,0,0,0,0,0,0,29136,52592,0,0,0,672,0,36506,0,0,0,140,840,0,80,0,9,6,101,0,0,1,0,0,0,0,13435500,0,0,1,1,0,0,0,0,null,创世合成,0,0,0,0,610092,1,0,0,0,823,0,112,0,0,0,38,1149,56,0,5,13,9|5|1,【继承】等级3：继承基础装备约8倍的白色基础属性<br>【天佑】等级3：该装备的掉落几率变为原来的13%<br>【天启】等级3：使用技能时20%概率获得增伤效果（每层提升5%，持续10S，最多叠加5层）,31403,12,cs_wuqi_zhang2,,1,
12112110,1,11104092,尊★创世★梵天法袍III(男),元·9重III,0,7,3,0,8688,10400,11376,14480,0,0,13976,25232,0,0,0,399,462,27375,0,0,0,0,0,0,80,0,9,6,101,200,0,1,0,0,0,0,13308750,0,0,1,1,0,0,0,0,null,创世合成,0,0,0,0,610095,1,360,360,0,0,0,0,0,4213,6321,0,0,52,0,5,13,9|5|1,【继承】等级3：继承基础装备约8倍的白色基础属性<br>【天佑】等级3：该装备的掉落几率变为原来的13%<br>【天启】等级3：受到伤害20%概率获得减伤<br>（每层提升5%，持续10S，最多叠加5层）,31303,12,cstz_sy,,1,
12112111,1,11104092,尊★创世★梵天法衣III(女),元·9重III,0,7,3,0,8688,10400,11376,14480,0,0,13976,25232,0,0,0,399,462,27375,0,0,0,0,0,0,80,0,9,6,101,201,0,1,0,0,0,0,13308750,0,0,1,1,0,0,0,0,null,创世合成,0,0,0,0,610095,1,384,384,0,0,0,0,0,4213,6321,0,0,52,0,5,13,9|5|1,【继承】等级3：继承基础装备约8倍的白色基础属性<br>【天佑】等级3：该装备的掉落几率变为原来的13%<br>【天启】等级3：受到伤害20%概率获得减伤<br>（每层提升5%，持续10S，最多叠加5层）,31303,12,cstz_sy,,1,
12112112,1,11104094,尊★创世★梵天法冠III,元·10重III,0,7,2,0,6512,7792,8536,10864,0,0,10488,18928,0,0,0,332,385,18250,0,0,0,0,0,0,80,0,10,6,101,0,0,1,0,0,0,0,13182000,0,0,1,1,0,0,0,0,null,创世合成,0,0,0,0,0,1,202,202,0,0,0,0,0,3922,5886,0,0,48,0,5,13,10|6|2,【继承】等级3：继承基础装备约8倍的白色基础属性<br>【天佑】等级3：该装备的掉落几率变为原来的13%,0,12,cstz_tk,,1,
12112113,1,11104095,尊★创世★梵天法链III,元·10重III,0,7,4,0,0,0,0,0,0,0,18928,34176,0,0,0,332,385,18250,0,0,0,0,0,0,80,0,10,6,101,0,0,1,0,0,0,0,13182000,0,0,1,1,0,0,0,0,null,创世合成,0,0,0,0,0,1,81,80,0,0,0,0,0,3922,5886,0,0,48,0,5,13,10|6|2,【继承】等级3：继承基础装备约8倍的白色基础属性<br>【天佑】等级3：该装备的掉落几率变为原来的13%,0,12,cstzx_xl,,1,
12112114,1,11104096,尊★创世★梵天法镯III,元·10重III,0,7,5,6,5968,7144,7816,9952,0,0,9608,17344,0,0,0,332,385,18250,0,0,0,0,0,0,80,0,10,6,101,0,0,1,0,0,0,0,13182000,0,0,1,1,0,0,0,0,null,创世合成,0,0,0,0,0,1,0,0,0,411,0,97,97,0,0,32,979,0,0,5,13,12|8||4,【继承】等级3：继承基础装备约8倍的白色基础属性<br>【天佑】等级3：该装备的掉落几率变为原来的13%,0,12,cstz_sz,,1,
12112115,1,11104097,尊★创世★梵天法戒III,元·10重III,0,7,7,8,7056,8448,9240,11768,0,0,11360,20504,0,0,0,332,385,18250,0,0,0,0,0,0,80,0,10,6,101,0,0,1,0,0,0,0,13182000,0,0,1,1,0,0,0,0,null,创世合成,0,0,0,0,0,1,0,0,0,205,0,97,97,0,0,32,979,0,0,5,13,12|8||4,【继承】等级3：继承基础装备约8倍的白色基础属性<br>【天佑】等级3：该装备的掉落几率变为原来的13%,0,12,cstz_jz,,1,
12112116,1,11104098,尊★创世★梵天法带III,元·10重III,0,7,10,0,5424,6496,7112,9048,0,0,8736,15768,0,0,0,332,385,18250,0,0,0,0,0,0,80,0,10,6,101,0,0,1,0,0,0,0,13182000,0,0,1,1,0,0,0,0,null,创世合成,0,0,0,0,0,1,141,141,0,0,0,0,0,2450,3677,0,0,30,0,5,13,11|7|3,【继承】等级3：继承基础装备约8倍的白色基础属性<br>【天佑】等级3：该装备的掉落几率变为原来的13%,0,12,cstz_yd,,1,
12112117,1,11104099,尊★创世★梵天法靴III,元·10重III,0,7,9,0,5424,6496,7112,9048,0,0,8736,15768,0,0,0,332,385,18250,0,0,0,0,0,0,80,0,10,6,101,0,0,1,0,0,0,0,13182000,0,0,1,1,0,0,0,0,null,创世合成,0,0,0,0,0,1,100,100,0,0,0,0,60,2450,3677,0,0,0,0,5,13,11|7|3,【继承】等级3：继承基础装备约8倍的白色基础属性<br>【天佑】等级3：该装备的掉落几率变为原来的13%,0,12,cstz_xz,,1,
12112118,1,12105091,尊★创世★封诰魅III,元·11重III,0,7,1,0,0,0,0,0,0,0,43704,78896,0,0,0,768,0,40555,0,0,0,160,960,0,80,0,11,6,101,0,0,1,0,0,0,0,13942500,0,0,1,1,0,0,0,0,null,创世合成,0,0,0,0,610092,1,0,0,0,1365,0,187,0,0,0,62,1883,93,0,5,13,9|5|1,【继承】等级3：继承基础装备约8倍的白色基础属性<br>【天佑】等级3：该装备的掉落几率变为原来的13%<br>【天启】等级3：使用技能时20%概率获得增伤效果（每层提升5%，持续10S，最多叠加5层）,31403,12,cs_wuqi_zhang2,,1,
