#v110,,,,新增,新增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,使用类型ID,掉落货币数值,,,,,,,,,,,,,,,,,,,,,,,,,,,
#物品编号,类型,图标编号,名字,背包名称,角色,颜色,装备类别,装备类别2,最小物防,最大物防,最小魔防,最大魔防,最小物理攻击,最大物理攻击,最小魔法攻击,最大魔法攻击,最小道术攻击,最大道术攻击,幸运,准确,闪避,HP上限,MP上限,HP上限百分比,MP上限百分比,暴击率,暴击力,掉落守护,等级限制,出售价格,转生等级限制,品质,职业,性别,帮会捐献值,摧毁提示,装备内功,回收金币,回收经验,回收朱雀,回收元宝,是否可使用,能否摧毁,能否存入仓库,能否推送,背包是否显示使用标志,限定次数用完之后是否显示推送,功能配置,功能参数,物品描述,获取途径,绑定类型,一键使用,礼包id,特殊属性表id,外观资源,贵重物品,物防附加值,魔防附加值,物理攻击附加值,魔法攻击附加值,道术攻击附加值,准确附加值,闪避附加值,HP上限附加最大值,MP上限附加最大值,暴击几率附加最大值,暴击力附加最大值,韧性附加最大值,附加值最小个数,附加值最大个数,物品爆率权重,装备套装ID,套装属性描述,触发BUFF ID,装备种类
#type_id,sub_type,icon_id,name,name,0,color,equip_type,equip_type2,ac(物防),ac2,mac魔防,mac2,dc（战攻）,dc2,mc（魔法攻击）,mc2,sc（道术攻击）,sc2,luck,accuracy,dodge,max_hp,max_mp,max_hp_pres,max_mp_pres,baoji_prob,baoji_pres,drop_luck,needlevel,price,need_zslevel,equip_level,job,gender,equip_contribute,destory_show,add_power,recycle_money,recycle_exp,recycle_xuefu,,can_use,can_destroy,can_depot,can_push,bag_show,times_limit,func_id,func_params,desp,source,bind_type,,,,,,,,,,,,,,,,,,,,,,,,
12106128,1,12101128,秩序★涅槃法袍III(男),元·13重III,0,7,3,0,5965,8946,13423,20128,0,0,2437,4983,0,0,0,0,0,0,0,0,0,0,0,0,80,0,13,6,101,200,0,1,0,0,0,0,7345000,0,0,1,1,0,0,0,0,null,秩序合成,0,0,0,0,610043,1,786,786,0,0,0,0,0,7860,11790,0,0,392,0,5,13,21,【继承】等级3：继承基础装备约3.9倍的白色基础属性<br>【天佑】等级3：该装备的掉落几率变为原来的13%<br>【天启】等级3：受到伤害20%概率获得减伤<br>（每层提升5%，持续10S，最多叠加5层）,31303,10
12106129,1,12101129,秩序★涅槃法衣III(女),元·13重III,0,7,3,0,5965,8946,13423,20128,0,0,2437,4983,0,0,0,0,0,0,0,0,0,0,0,0,80,0,13,6,101,201,0,1,0,0,0,0,7345000,0,0,1,1,0,0,0,0,null,秩序合成,0,0,0,0,610043,1,786,786,0,0,0,0,0,7860,11790,0,0,392,0,5,13,21,【继承】等级3：继承基础装备约3.9倍的白色基础属性<br>【天佑】等级3：该装备的掉落几率变为原来的13%<br>【天启】等级3：受到伤害20%概率获得减伤<br>（每层提升5%，持续10S，最多叠加5层）,31303,10
12106130,1,12101130,秩序★涅槃法冠III,元·14重III,0,7,2,0,3126,4687,7033,10548,0,0,1588,3268,0,0,0,0,0,0,0,0,0,0,0,0,80,0,14,6,101,0,0,1,0,0,0,0,7280000,0,0,1,1,0,0,0,0,null,秩序合成,0,0,0,0,0,1,731,731,0,0,0,0,0,7318,10976,0,0,364,0,5,13,26,【继承】等级3：继承基础装备约3.9倍的白色基础属性<br>【天佑】等级3：该装备的掉落几率变为原来的13%,0,10
12106131,1,12101131,秩序★涅槃法链III,元·14重III,0,7,4,0,0,0,0,0,0,0,4767,9805,0,0,0,0,0,0,0,0,0,0,0,0,80,0,14,6,101,0,0,1,0,0,0,0,7280000,0,0,1,1,0,0,0,0,null,秩序合成,0,0,0,0,0,1,731,731,0,0,0,0,0,7318,10976,0,0,364,0,5,13,27,【继承】等级3：继承基础装备约3.9倍的白色基础属性<br>【天佑】等级3：该装备的掉落几率变为原来的13%,0,10
12106132,1,12101132,秩序★涅槃法镯III,元·14重III,0,7,5,6,1249,1873,2812,4216,0,0,5085,10457,0,0,0,0,0,0,0,0,0,0,0,0,80,0,14,6,101,0,0,1,0,0,0,0,7280000,0,0,1,1,0,0,0,0,null,秩序合成,0,0,0,0,0,1,0,0,0,1646,0,182,182,0,0,364,1828,0,0,5,13,29;30,【继承】等级3：继承基础装备约3.9倍的白色基础属性<br>【天佑】等级3：该装备的掉落几率变为原来的13%,0,10
12106133,1,12101133,秩序★涅槃法戒III,元·14重III,0,7,7,8,0,0,0,0,0,0,2541,5227,0,0,0,0,0,0,0,0,0,0,0,0,80,0,14,6,101,0,0,1,0,0,0,0,7280000,0,0,1,1,0,0,0,0,null,秩序合成,0,0,0,0,0,1,0,0,0,1646,0,182,182,0,0,364,1828,0,0,5,13,24;25,【继承】等级3：继承基础装备约3.9倍的白色基础属性<br>【天佑】等级3：该装备的掉落几率变为原来的13%,0,10
12106134,1,12101134,秩序★涅槃法带III,元·14重III,0,7,10,0,2187,3282,4923,7384,0,0,1588,3268,0,0,0,0,0,0,0,0,0,0,0,0,80,0,14,6,101,0,0,1,0,0,0,0,7280000,0,0,1,1,0,0,0,0,null,秩序合成,0,0,0,0,0,1,457,457,0,0,0,0,0,4572,6860,0,0,228,0,5,13,23,【继承】等级3：继承基础装备约3.9倍的白色基础属性<br>【天佑】等级3：该装备的掉落几率变为原来的13%,0,10
12106135,1,12101135,秩序★涅槃法靴III,元·14重III,0,7,9,0,1561,2343,3514,5274,0,0,1588,3268,0,0,0,0,0,0,0,0,0,0,0,0,80,0,14,6,101,0,0,1,0,0,0,0,7280000,0,0,1,1,0,0,0,0,null,秩序合成,0,0,0,0,0,1,457,457,0,0,0,0,114,4572,6860,0,0,0,0,5,13,28,【继承】等级3：继承基础装备约3.9倍的白色基础属性<br>【天佑】等级3：该装备的掉落几率变为原来的13%,0,10
12107091,1,12101091,王★秩序★溯流墨霜I,元·5重I,0,7,1,0,0,0,0,0,0,0,2875,5760,0,0,0,480,0,36472,0,0,0,180,480,0,80,0,5,6,101,0,0,1,0,0,0,0,637000,0,0,1,1,0,0,0,0,null,秩序合成,0,0,0,0,610019,1,0,0,0,320,0,33,0,0,0,69,355,69,0,3,50,2,【继承】等级1：继承基础装备约1.3倍的白色基础属性<br>【天佑】等级1：该装备的掉落几率变为原来的50%<br>【天启】等级1：使用技能时10%概率获得增伤效果（每层提升5%，持续10S，最多叠加5层）,31401,5
12107092,1,12101092,王★秩序★溯流甲I(男),元·5重I,0,7,3,0,1533,2302,3451,5181,0,0,638,1278,0,0,0,150,300,27353,0,0,0,0,0,0,80,0,5,6,101,200,0,1,0,0,0,0,630500,0,0,1,1,0,0,0,0,null,秩序合成,0,0,0,0,610018,1,130,130,0,0,0,0,0,1308,1960,0,0,64,0,3,50,1,【继承】等级1：继承基础装备约1.3倍的白色基础属性<br>【天佑】等级1：该装备的掉落几率变为原来的50%<br>【天启】等级1：受到伤害10%概率获得减伤<br>（每层提升5%，持续10S，最多叠加5层）,31301,5
12107093,1,12101093,王★秩序★溯流衣I(女),元·5重I,0,7,3,0,1533,2302,3451,5181,0,0,638,1278,0,0,0,150,300,27353,0,0,0,0,0,0,80,0,5,6,101,201,0,1,0,0,0,0,630500,0,0,1,1,0,0,0,0,null,秩序合成,0,0,0,0,610018,1,130,130,0,0,0,0,0,1308,1960,0,0,64,0,3,50,1,【继承】等级1：继承基础装备约1.3倍的白色基础属性<br>【天佑】等级1：该装备的掉落几率变为原来的50%<br>【天启】等级1：受到伤害10%概率获得减伤<br>（每层提升5%，持续10S，最多叠加5层）,31301,5
12107094,1,12101094,王★秩序★溯流盔I,元·6重I,0,7,2,0,892,1338,2008,3012,0,0,463,929,0,0,0,125,250,18236,0,0,0,0,0,0,80,0,6,6,101,0,0,1,0,0,0,0,624000,0,0,1,1,0,0,0,0,null,秩序合成,0,0,0,0,0,1,121,121,0,0,0,0,0,1216,1826,0,0,60,0,3,50,6,【继承】等级1：继承基础装备约1.3倍的白色基础属性<br>【天佑】等级1：该装备的掉落几率变为原来的50%,0,5
12107095,1,12101095,王★秩序★溯流链I,元·6重I,0,7,4,0,0,0,0,0,0,0,1393,2790,0,0,0,125,250,18236,0,0,0,0,0,0,80,0,6,6,101,0,0,1,0,0,0,0,624000,0,0,1,1,0,0,0,0,null,秩序合成,0,0,0,0,0,1,121,121,0,0,0,0,0,1216,1826,0,0,60,0,3,50,7,【继承】等级1：继承基础装备约1.3倍的白色基础属性<br>【天佑】等级1：该装备的掉落几率变为原来的50%,0,5
12107096,1,12101096,王★秩序★溯流腕I,元·6重I,0,7,5,6,355,534,801,1203,0,0,1486,2978,0,0,0,125,250,18236,0,0,0,0,0,0,80,0,6,6,101,0,0,1,0,0,0,0,624000,0,0,1,1,0,0,0,0,null,秩序合成,0,0,0,0,0,1,0,0,0,273,0,28,28,0,0,60,302,0,0,3,50,9;10,【继承】等级1：继承基础装备约1.3倍的白色基础属性<br>【天佑】等级1：该装备的掉落几率变为原来的50%,0,5
12107097,1,12101097,王★秩序★溯流戒I,元·6重I,0,7,7,8,0,0,0,0,0,0,742,1489,0,0,0,125,250,18236,0,0,0,0,0,0,80,0,6,6,101,0,0,1,0,0,0,0,624000,0,0,1,1,0,0,0,0,null,秩序合成,0,0,0,0,0,1,0,0,0,273,0,28,28,0,0,60,302,0,0,3,50,4;5,【继承】等级1：继承基础装备约1.3倍的白色基础属性<br>【天佑】等级1：该装备的掉落几率变为原来的50%,0,5
12107098,1,12101098,王★秩序★溯流腰I,元·6重I,0,7,10,0,624,936,1404,2107,0,0,463,929,0,0,0,125,250,18236,0,0,0,0,0,0,80,0,6,6,101,0,0,1,0,0,0,0,624000,0,0,1,1,0,0,0,0,null,秩序合成,0,0,0,0,0,1,75,75,0,0,0,0,0,760,1140,0,0,36,0,3,50,3,【继承】等级1：继承基础装备约1.3倍的白色基础属性<br>【天佑】等级1：该装备的掉落几率变为原来的50%,0,5
12107099,1,12101099,王★秩序★溯流靴I,元·6重I,0,7,9,0,444,669,1000,1504,0,0,463,929,0,0,0,125,250,18236,0,0,0,0,0,0,80,0,6,6,101,0,0,1,0,0,0,0,624000,0,0,1,1,0,0,0,0,null,秩序合成,0,0,0,0,0,1,75,75,0,0,0,0,16,760,1140,0,0,0,0,3,50,8,【继承】等级1：继承基础装备约1.3倍的白色基础属性<br>【天佑】等级1：该装备的掉落几率变为原来的50%,0,5
12107100,1,12101100,王★秩序★天伤青岚I,元·7重I,0,7,1,0,0,0,0,0,0,0,3854,7714,0,0,0,576,0,41658,0,0,0,300,720,0,80,0,7,6,101,0,0,1,0,0,0,0,663000,0,0,1,1,0,0,0,0,null,秩序合成,0,0,0,0,610025,1,0,0,0,525,0,57,0,0,0,115,583,115,0,4,50,2,【继承】等级1：继承基础装备约1.3倍的白色基础属性<br>【天佑】等级1：该装备的掉落几率变为原来的50%<br>【天启】等级1：使用技能时10%概率获得增伤效果（每层提升5%，持续10S，最多叠加5层）,31401,5
12107101,1,12101101,王★秩序★天伤铠I(男),元·7重I,0,7,3,0,2055,3082,4626,6936,0,0,856,1712,0,0,0,180,360,31242,0,0,0,0,0,0,80,0,7,6,101,200,0,1,0,0,0,0,656500,0,0,1,1,0,0,0,0,null,秩序合成,0,0,0,0,610024,1,213,213,0,0,0,0,0,2143,3213,0,0,105,0,4,50,1,【继承】等级1：继承基础装备约1.3倍的白色基础属性<br>【天佑】等级1：该装备的掉落几率变为原来的50%<br>【天启】等级1：受到伤害10%概率获得减伤<br>（每层提升5%，持续10S，最多叠加5层）,31301,5
12107102,1,12101102,王★秩序★天伤衣I(女),元·7重I,0,7,3,0,2055,3082,4626,6936,0,0,856,1712,0,0,0,180,360,31242,0,0,0,0,0,0,80,0,7,6,101,201,0,1,0,0,0,0,656500,0,0,1,1,0,0,0,0,null,秩序合成,0,0,0,0,610024,1,213,213,0,0,0,0,0,2143,3213,0,0,105,0,4,50,1,【继承】等级1：继承基础装备约1.3倍的白色基础属性<br>【天佑】等级1：该装备的掉落几率变为原来的50%<br>【天启】等级1：受到伤害10%概率获得减伤<br>（每层提升5%，持续10S，最多叠加5层）,31301,5
12107103,1,12101103,王★秩序★天伤盔I,元·8重I,0,7,2,0,1171,1759,2637,3960,0,0,610,1221,0,0,0,150,300,20826,0,0,0,0,0,0,80,0,8,6,101,0,0,1,0,0,0,0,650000,0,0,1,1,0,0,0,0,null,秩序合成,0,0,0,0,0,1,199,199,0,0,0,0,0,1994,2992,0,0,98,0,4,50,6,【继承】等级1：继承基础装备约1.3倍的白色基础属性<br>【天佑】等级1：该装备的掉落几率变为原来的50%,0,5
12107104,1,12101104,王★秩序★天伤链I,元·8重I,0,7,4,0,0,0,0,0,0,0,1832,3668,0,0,0,150,300,20826,0,0,0,0,0,0,80,0,8,6,101,0,0,1,0,0,0,0,650000,0,0,1,1,0,0,0,0,null,秩序合成,0,0,0,0,0,1,199,199,0,0,0,0,0,1994,2992,0,0,98,0,4,50,7,【继承】等级1：继承基础装备约1.3倍的白色基础属性<br>【天佑】等级1：该装备的掉落几率变为原来的50%,0,5
12107105,1,12101105,王★秩序★天伤镯I,元·8重I,0,7,5,6,468,702,1053,1581,0,0,1954,3912,0,0,0,150,300,20826,0,0,0,0,0,0,80,0,8,6,101,0,0,1,0,0,0,0,650000,0,0,1,1,0,0,0,0,null,秩序合成,0,0,0,0,0,1,0,0,0,448,0,48,48,0,0,98,496,0,0,4,50,9;10,【继承】等级1：继承基础装备约1.3倍的白色基础属性<br>【天佑】等级1：该装备的掉落几率变为原来的50%,0,5
12107106,1,12101106,王★秩序★天伤戒I,元·8重I,0,7,7,8,0,0,0,0,0,0,976,1954,0,0,0,150,300,20826,0,0,0,0,0,0,80,0,8,6,101,0,0,1,0,0,0,0,650000,0,0,1,1,0,0,0,0,null,秩序合成,0,0,0,0,0,1,0,0,0,448,0,48,48,0,0,98,496,0,0,4,50,4;5,【继承】等级1：继承基础装备约1.3倍的白色基础属性<br>【天佑】等级1：该装备的掉落几率变为原来的50%,0,5
12107107,1,12101107,王★秩序★天伤带I,元·8重I,0,7,10,0,819,1231,1845,2772,0,0,610,1221,0,0,0,150,300,20826,0,0,0,0,0,0,80,0,8,6,101,0,0,1,0,0,0,0,650000,0,0,1,1,0,0,0,0,null,秩序合成,0,0,0,0,0,1,123,123,0,0,0,0,0,1245,1869,0,0,60,0,4,50,3,【继承】等级1：继承基础装备约1.3倍的白色基础属性<br>【天佑】等级1：该装备的掉落几率变为原来的50%,0,5
12107108,1,12101108,王★秩序★天伤靴I,元·8重I,0,7,9,0,585,879,1318,1980,0,0,610,1221,0,0,0,150,300,20826,0,0,0,0,0,0,80,0,8,6,101,0,0,1,0,0,0,0,650000,0,0,1,1,0,0,0,0,null,秩序合成,0,0,0,0,0,1,123,123,0,0,0,0,28,1245,1869,0,0,0,0,4,50,8,【继承】等级1：继承基础装备约1.3倍的白色基础属性<br>【天佑】等级1：该装备的掉落几率变为原来的50%,0,5
12107109,1,12101109,王★秩序★梵天冥I,元·9重I,0,7,1,0,0,0,0,0,0,0,4975,9957,0,0,0,672,0,46790,0,0,0,360,840,0,80,0,9,6,101,0,0,1,0,0,0,0,689000,0,0,1,1,0,0,0,0,null,秩序合成,0,0,0,0,610031,1,0,0,0,861,0,93,0,0,0,189,957,189,0,5,50,2,【继承】等级1：继承基础装备约1.3倍的白色基础属性<br>【天佑】等级1：该装备的掉落几率变为原来的50%<br>【天启】等级1：使用技能时10%概率获得增伤效果（每层提升5%，持续10S，最多叠加5层）,31401,5
12107110,1,11101110,王★秩序★梵天法袍I(男),元·9重I,0,7,3,0,2656,3982,5977,8961,0,0,1104,2212,0,0,0,210,420,35089,0,0,0,0,0,0,80,0,9,6,101,200,0,1,0,0,0,0,682500,0,0,1,1,0,0,0,0,null,秩序合成,0,0,0,0,610030,1,350,350,0,0,0,0,0,3511,5268,0,0,175,0,5,50,1,【继承】等级1：继承基础装备约1.3倍的白色基础属性<br>【天佑】等级1：该装备的掉落几率变为原来的50%<br>【天启】等级1：受到伤害10%概率获得减伤<br>（每层提升5%，持续10S，最多叠加5层）,31301,5
12107111,1,11101111,王★秩序★梵天法衣I(女),元·9重I,0,7,3,0,2656,3982,5977,8961,0,0,1104,2212,0,0,0,210,420,35089,0,0,0,0,0,0,80,0,9,6,101,201,0,1,0,0,0,0,682500,0,0,1,1,0,0,0,0,null,秩序合成,0,0,0,0,610030,1,350,350,0,0,0,0,0,3511,5268,0,0,175,0,5,50,1,【继承】等级1：继承基础装备约1.3倍的白色基础属性<br>【天佑】等级1：该装备的掉落几率变为原来的50%<br>【天启】等级1：受到伤害10%概率获得减伤<br>（每层提升5%，持续10S，最多叠加5层）,31301,5
12107112,1,12101112,王★秩序★梵天法冠I,元·10重I,0,7,2,0,1491,2236,3357,5032,0,0,775,1553,0,0,0,175,350,23394,0,0,0,0,0,0,80,0,10,6,101,0,0,1,0,0,0,0,676000,0,0,1,1,0,0,0,0,null,秩序合成,0,0,0,0,0,1,326,326,0,0,0,0,0,3268,4905,0,0,163,0,5,50,6,【继承】等级1：继承基础装备约1.3倍的白色基础属性<br>【天佑】等级1：该装备的掉落几率变为原来的50%,0,5
12107113,1,12101113,王★秩序★梵天法链I,元·10重I,0,7,4,0,0,0,0,0,0,0,2328,4662,0,0,0,175,350,23394,0,0,0,0,0,0,80,0,10,6,101,0,0,1,0,0,0,0,676000,0,0,1,1,0,0,0,0,null,秩序合成,0,0,0,0,0,1,326,326,0,0,0,0,0,3268,4905,0,0,163,0,5,50,7,【继承】等级1：继承基础装备约1.3倍的白色基础属性<br>【天佑】等级1：该装备的掉落几率变为原来的50%,0,5
12107114,1,12101114,王★秩序★梵天法镯I,元·10重I,0,7,5,6,595,894,1341,2011,0,0,2484,4973,0,0,0,175,350,23394,0,0,0,0,0,0,80,0,10,6,101,0,0,1,0,0,0,0,676000,0,0,1,1,0,0,0,0,null,秩序合成,0,0,0,0,0,1,0,0,0,735,0,81,81,0,0,163,816,0,0,5,50,9;10,【继承】等级1：继承基础装备约1.3倍的白色基础属性<br>【天佑】等级1：该装备的掉落几率变为原来的50%,0,5
12107115,1,12101115,王★秩序★梵天法戒I,元·10重I,0,7,7,8,0,0,0,0,0,0,1241,2485,0,0,0,175,350,23394,0,0,0,0,0,0,80,0,10,6,101,0,0,1,0,0,0,0,676000,0,0,1,1,0,0,0,0,null,秩序合成,0,0,0,0,0,1,0,0,0,735,0,81,81,0,0,163,816,0,0,5,50,4;5,【继承】等级1：继承基础装备约1.3倍的白色基础属性<br>【天佑】等级1：该装备的掉落几率变为原来的50%,0,5
12107116,1,12101116,王★秩序★梵天法带I,元·10重I,0,7,10,0,1042,1566,2346,3523,0,0,775,1553,0,0,0,175,350,23394,0,0,0,0,0,0,80,0,10,6,101,0,0,1,0,0,0,0,676000,0,0,1,1,0,0,0,0,null,秩序合成,0,0,0,0,0,1,204,204,0,0,0,0,0,2042,3064,0,0,100,0,5,50,3,【继承】等级1：继承基础装备约1.3倍的白色基础属性<br>【天佑】等级1：该装备的掉落几率变为原来的50%,0,5
12107117,1,12101117,王★秩序★梵天法靴I,元·10重I,0,7,9,0,745,1117,1678,2515,0,0,775,1553,0,0,0,175,350,23394,0,0,0,0,0,0,80,0,10,6,101,0,0,1,0,0,0,0,676000,0,0,1,1,0,0,0,0,null,秩序合成,0,0,0,0,0,1,204,204,0,0,0,0,50,2042,3064,0,0,0,0,5,50,8,【继承】等级1：继承基础装备约1.3倍的白色基础属性<br>【天佑】等级1：该装备的掉落几率变为原来的50%,0,5
12107118,1,12101118,王★秩序★封诰魅I,元·11重I,0,7,1,0,0,0,0,0,0,0,6193,12492,0,0,0,768,0,51979,0,0,0,420,960,0,80,0,11,6,101,0,0,1,0,0,0,0,715000,0,0,1,1,0,0,0,0,null,秩序合成,0,0,0,0,610036,1,0,0,0,1412,0,156,0,0,0,312,1569,312,0,5,50,2,【继承】等级1：继承基础装备约1.3倍的白色基础属性<br>【天佑】等级1：该装备的掉落几率变为原来的50%<br>【天启】等级1：使用技能时10%概率获得增伤效果（每层提升5%，持续10S，最多叠加5层）,31401,5
12107119,1,12101119,王★秩序★封诰法袍I(男),元·11重I,0,7,3,0,3327,4989,7488,11227,0,0,1375,2775,0,0,0,240,480,38984,0,0,0,0,0,0,80,0,11,6,101,200,0,1,0,0,0,0,708500,0,0,1,1,0,0,0,0,null,秩序合成,0,0,0,0,610037,1,574,574,0,0,0,0,0,5755,8632,0,0,285,0,5,50,1,【继承】等级1：继承基础装备约1.3倍的白色基础属性<br>【天佑】等级1：该装备的掉落几率变为原来的50%<br>【天启】等级1：受到伤害10%概率获得减伤<br>（每层提升5%，持续10S，最多叠加5层）,31301,5
12107120,1,12101120,王★秩序★封诰法衣I(女),元·11重I,0,7,3,0,3327,4989,7488,11227,0,0,1375,2775,0,0,0,240,480,38984,0,0,0,0,0,0,80,0,11,6,101,201,0,1,0,0,0,0,708500,0,0,1,1,0,0,0,0,null,秩序合成,0,0,0,0,610037,1,574,574,0,0,0,0,0,5755,8632,0,0,285,0,5,50,1,【继承】等级1：继承基础装备约1.3倍的白色基础属性<br>【天佑】等级1：该装备的掉落几率变为原来的50%<br>【天启】等级1：受到伤害10%概率获得减伤<br>（每层提升5%，持续10S，最多叠加5层）,31301,5
12107121,1,12101121,王★秩序★封诰法冠I,元·12重I,0,7,2,0,1843,2766,4149,6223,0,0,946,1925,0,0,0,200,400,25989,0,0,0,0,0,0,80,0,12,6,101,0,0,1,0,0,0,0,702000,0,0,1,1,0,0,0,0,null,秩序合成,0,0,0,0,0,1,535,535,0,0,0,0,0,5359,8037,0,0,266,0,5,50,6,【继承】等级1：继承基础装备约1.3倍的白色基础属性<br>【天佑】等级1：该装备的掉落几率变为原来的50%,0,5
12107122,1,12101122,王★秩序★封诰法链I,元·12重I,0,7,4,0,0,0,0,0,0,0,2842,5777,0,0,0,200,400,25989,0,0,0,0,0,0,80,0,12,6,101,0,0,1,0,0,0,0,702000,0,0,1,1,0,0,0,0,null,秩序合成,0,0,0,0,0,1,535,535,0,0,0,0,0,5359,8037,0,0,266,0,5,50,7,【继承】等级1：继承基础装备约1.3倍的白色基础属性<br>【天佑】等级1：该装备的掉落几率变为原来的50%,0,5
12107123,1,12101123,王★秩序★封诰法镯I,元·12重I,0,7,5,6,736,1105,1657,2488,0,0,3032,6161,0,0,0,200,400,25989,0,0,0,0,0,0,80,0,12,6,101,0,0,1,0,0,0,0,702000,0,0,1,1,0,0,0,0,null,秩序合成,0,0,0,0,0,1,0,0,0,1204,0,132,132,0,0,266,1339,0,0,5,50,9;10,【继承】等级1：继承基础装备约1.3倍的白色基础属性<br>【天佑】等级1：该装备的掉落几率变为原来的50%,0,5
12107124,1,12101124,王★秩序★封诰法戒I,元·12重I,0,7,7,8,0,0,0,0,0,0,1515,3079,0,0,0,200,400,25989,0,0,0,0,0,0,80,0,12,6,101,0,0,1,0,0,0,0,702000,0,0,1,1,0,0,0,0,null,秩序合成,0,0,0,0,0,1,0,0,0,1204,0,132,132,0,0,266,1339,0,0,5,50,4;5,【继承】等级1：继承基础装备约1.3倍的白色基础属性<br>【天佑】等级1：该装备的掉落几率变为原来的50%,0,5
12107125,1,12101125,王★秩序★封诰法带I,元·12重I,0,7,10,0,1290,1936,2902,4357,0,0,946,1925,0,0,0,200,400,25989,0,0,0,0,0,0,80,0,12,6,101,0,0,1,0,0,0,0,702000,0,0,1,1,0,0,0,0,null,秩序合成,0,0,0,0,0,1,334,334,0,0,0,0,0,3348,5023,0,0,165,0,5,50,3,【继承】等级1：继承基础装备约1.3倍的白色基础属性<br>【天佑】等级1：该装备的掉落几率变为原来的50%,0,5
12107126,1,12101126,王★秩序★封诰法靴I,元·12重I,0,7,9,0,921,1383,2071,3111,0,0,946,1925,0,0,0,200,400,25989,0,0,0,0,0,0,80,0,12,6,101,0,0,1,0,0,0,0,702000,0,0,1,1,0,0,0,0,null,秩序合成,0,0,0,0,0,1,334,334,0,0,0,0,81,3348,5023,0,0,0,0,5,50,8,【继承】等级1：继承基础装备约1.3倍的白色基础属性<br>【天佑】等级1：该装备的掉落几率变为原来的50%,0,5
12107127,1,12101127,王★秩序★涅槃魅I,元·13重I,0,7,1,0,0,0,0,0,0,0,7131,14580,0,0,0,864,0,57164,0,0,0,480,1080,0,80,0,13,6,101,0,0,1,0,0,0,0,741000,0,0,1,1,0,0,0,0,null,秩序合成,0,0,0,0,610042,1,0,0,0,2314,0,256,0,0,0,513,2570,513,0,5,50,2,【继承】等级1：继承基础装备约1.3倍的白色基础属性<br>【天佑】等级1：该装备的掉落几率变为原来的50%<br>【天启】等级1：使用技能时10%概率获得增伤效果（每层提升5%，持续10S，最多叠加5层）,31401,5
12107128,1,12101128,王★秩序★涅槃法袍I(男),元·13重I,0,7,3,0,3876,5814,8722,13081,0,0,1584,3238,0,0,0,270,540,42873,0,0,0,0,0,0,80,0,13,6,101,200,0,1,0,0,0,0,734500,0,0,1,1,0,0,0,0,null,秩序合成,0,0,0,0,610043,1,943,943,0,0,0,0,0,9432,14148,0,0,470,0,5,50,1,【继承】等级1：继承基础装备约1.3倍的白色基础属性<br>【天佑】等级1：该装备的掉落几率变为原来的50%<br>【天启】等级1：受到伤害10%概率获得减伤<br>（每层提升5%，持续10S，最多叠加5层）,31301,5
12107129,1,12101129,王★秩序★涅槃法衣I(女),元·13重I,0,7,3,0,3876,5814,8722,13081,0,0,1584,3238,0,0,0,270,540,42873,0,0,0,0,0,0,80,0,13,6,101,201,0,1,0,0,0,0,734500,0,0,1,1,0,0,0,0,null,秩序合成,0,0,0,0,610043,1,943,943,0,0,0,0,0,9432,14148,0,0,470,0,5,50,1,【继承】等级1：继承基础装备约1.3倍的白色基础属性<br>【天佑】等级1：该装备的掉落几率变为原来的50%<br>【天启】等级1：受到伤害10%概率获得减伤<br>（每层提升5%，持续10S，最多叠加5层）,31301,5
12107130,1,12101130,王★秩序★涅槃法冠I,元·14重I,0,7,2,0,2031,3046,4569,6855,0,0,1032,2124,0,0,0,225,450,28579,0,0,0,0,0,0,80,0,14,6,101,0,0,1,0,0,0,0,728000,0,0,1,1,0,0,0,0,null,秩序合成,0,0,0,0,0,1,877,877,0,0,0,0,0,8781,13171,0,0,436,0,5,50,6,【继承】等级1：继承基础装备约1.3倍的白色基础属性<br>【天佑】等级1：该装备的掉落几率变为原来的50%,0,5
12107131,1,12101131,王★秩序★涅槃法链I,元·14重I,0,7,4,0,0,0,0,0,0,0,3098,6373,0,0,0,225,450,28579,0,0,0,0,0,0,80,0,14,6,101,0,0,1,0,0,0,0,728000,0,0,1,1,0,0,0,0,null,秩序合成,0,0,0,0,0,1,877,877,0,0,0,0,0,8781,13171,0,0,436,0,5,50,7,【继承】等级1：继承基础装备约1.3倍的白色基础属性<br>【天佑】等级1：该装备的掉落几率变为原来的50%,0,5
12107132,1,12101132,王★秩序★涅槃法镯I,元·14重I,0,7,5,6,811,1218,1827,2740,0,0,3305,6796,0,0,0,225,450,28579,0,0,0,0,0,0,80,0,14,6,101,0,0,1,0,0,0,0,728000,0,0,1,1,0,0,0,0,null,秩序合成,0,0,0,0,0,1,0,0,0,1975,0,218,218,0,0,436,2193,0,0,5,50,9;10,【继承】等级1：继承基础装备约1.3倍的白色基础属性<br>【天佑】等级1：该装备的掉落几率变为原来的50%,0,5
12107133,1,12101133,王★秩序★涅槃法戒I,元·14重I,0,7,7,8,0,0,0,0,0,0,1651,3397,0,0,0,225,450,28579,0,0,0,0,0,0,80,0,14,6,101,0,0,1,0,0,0,0,728000,0,0,1,1,0,0,0,0,null,秩序合成,0,0,0,0,0,1,0,0,0,1975,0,218,218,0,0,436,2193,0,0,5,50,4;5,【继承】等级1：继承基础装备约1.3倍的白色基础属性<br>【天佑】等级1：该装备的掉落几率变为原来的50%,0,5
